,area,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,denominazione_struttura,lat,lng,nome_area,tipologia
995,PIE,ITC,ITC1,1,POLIAMBULATORIO VALENZA,45.0122457,8.6377431,Piemonte,Territoriale
996,PIE,ITC,ITC1,1,POLICLINICO DI MONZA,45.3255384,8.4161559,Piemonte,Ospedaliero
997,PIE,ITC,ITC1,1,POLICLINICO DI MONZA SPA,45.3255384,8.4161559,Piemonte,Ospedaliero
998,PIE,ITC,ITC1,1,POLICLINICO DI MONZA SPA,45.3255384,8.4161559,Piemonte,Territoriale
999,PIE,ITC,ITC1,1,PRESIDIO OSP. CARDINAL G. MASSAIA,44.9124245,8.1945359,Piemonte,Ospedaliero
1000,PIE,ITC,ITC1,1,PRESIDIO OSPED. RIUNITO SEDE DI CIRIE',45.235139,7.5984343,Piemonte,Ospedaliero
1001,PIE,ITC,ITC1,1,PRESIDIO SANITARIO GRADENIGO,45.069939,7.705754000000001,Piemonte,Ospedaliero
1002,PIE,ITC,ITC1,1,PRESIDIO SANITARIO OSPEDALE COTTOLENGO,45.0786953,7.681329,Piemonte,Ospedaliero
1003,PIE,ITC,ITC1,1,PREVENZIONE VIA DELLA CONSOLAT,45.0755886,7.678398199999999,Piemonte,Territoriale
1004,PIE,ITC,ITC1,1,PUNTO VACCINALE CARIGNANO VIA,44.908089,7.676031999999999,Piemonte,Territoriale
1005,PIE,ITC,ITC1,1,PUNTO VACCINALE CARMAGNOLA ANT,44.84727059999999,7.714882399999999,Piemonte,Territoriale
1006,PIE,ITC,ITC1,1,PUNTO VACCINALE CHIERI SALA CO,45.0109241,7.823523899999999,Piemonte,Territoriale
1007,PIE,ITC,ITC1,1,PUNTO VACCINALE MONCALIERI STR,44.9976108,7.693742500000001,Piemonte,Territoriale
1008,PIE,ITC,ITC1,1,PUNTO VACCINALE VINOVO P.ZA 2,44.9531318,7.626159899999998,Piemonte,Territoriale
1009,PIE,ITC,ITC1,1,RESIDENZA INES E PIERA CAPELLA,45.5485694,8.0143639,Piemonte,Territoriale
1010,PIE,ITC,ITC1,1,RESIDENZA SAN DOMENICO,45.0742982,7.6812746,Piemonte,Territoriale
1011,PIE,ITC,ITC1,1,RSA ALCHEMICA,45.0363341,7.648781199999998,Piemonte,Territoriale
1012,PIE,ITC,ITC1,1,RSA DOMENICO BERTI CUMIANA,44.9838953,7.374459300000001,Piemonte,Territoriale
1013,PIE,ITC,ITC1,1,RSA SANTI INNOCENTI _PICCOLA C,45.0792741,7.680588599999999,Piemonte,Territoriale
1014,PIE,ITC,ITC1,1,SEDE MULTIFUNZIONALE PONZONE,44.5886752,8.458727,Piemonte,Territoriale
1015,PIE,ITC,ITC1,1,STABILIMENTO OSPEDALIERO CASTELLI,45.9263347,8.5491422,Piemonte,Ospedaliero
1016,PIE,ITC,ITC1,1,SUBDISTRETTO 3 ZONA CRISTO,45.0522366,7.5153885,Piemonte,Territoriale
1017,PIE,ITC,ITC1,1,TO3,44.7809233,7.502919199999999,Piemonte,Ospedaliero
1018,PIE,ITC,ITC1,1,TO4,45.18700560000001,7.8900764,Piemonte,Ospedaliero
1019,PIE,ITC,ITC1,1,TO5,45.0109241,7.823523899999999,Piemonte,Ospedaliero
1020,PIE,ITC,ITC1,1,TORINO NORD EMERGENZA SAN GIOVANNI BOSCO,45.0973782,7.700864200000001,Piemonte,Ospedaliero
1021,PIE,ITC,ITC1,1,VC,45.3202204,8.418508,Piemonte,Ospedaliero
1022,PIE,ITC,ITC1,1,VCO,46.1399688,8.2724649,Piemonte,Ospedaliero
1023,PIE,ITC,ITC1,1,VILLA MARIA PIA HOSPITAL,45.06962799999999,7.7438969,Piemonte,Ospedaliero
1024,PIE,ITC,ITC1,1,VILLA PAPA GIOVANNI XXIII,45.1254546,7.5381211,Piemonte,Ospedaliero
1025,PUG,ITF,ITF4,16,AMBULATORIO P.O. DI VENERE,41.0762471,16.8626717,Puglia,Territoriale
1026,PUG,ITF,ITF4,16,AMBULATORIO P.O. E.E. MIULLI,40.8636231,16.8039395,Puglia,Territoriale
1027,PUG,ITF,ITF4,16,AMBULATORIO P.O. MONOPOLI,40.948938,17.2977391,Puglia,Territoriale
1028,PUG,ITF,ITF4,16,AMBULATORIO P.O. MURGIA PERINEI,40.8201428,16.4695255,Puglia,Territoriale
1029,PUG,ITF,ITF4,16,AMBULATORIO P.O. PUTIGNANO,40.85356410000001,17.1221356,Puglia,Territoriale
1030,PUG,ITF,ITF4,16,AMBULATORIO P.O. SAN PAOLO,41.1189104,16.7814456,Puglia,Territoriale
1031,PUG,ITF,ITF4,16,AMBULATORIO P.O. SAN PAOLO -  PLESSO MOLFETTA,41.1919877,16.591521,Puglia,Territoriale
1032,PUG,ITF,ITF4,16,AMBULATORIO P.O. SAN PAOLO - PLESSO CORATO,41.1492618,16.4215927,Puglia,Territoriale
1033,PUG,ITF,ITF4,16,AMBULATORIO P.O. SAN PAOLO - PLESSO TERLIZZI,41.13167,16.5354363,Puglia,Territoriale
1034,PUG,ITF,ITF4,16,ANTHEA HOSPITAL S.R.L.,41.1040368,16.8570832,Puglia,Territoriale
1035,PUG,ITF,ITF4,16,ANTHEA HOSPITAL S.R.L. - PRESIDIO VILLA LUCIA HOSPITAL,40.9606801,17.11099,Puglia,Territoriale
1036,PUG,ITF,ITF4,16,AO UNIV. CONS. POLICLINICO BARI,41.1126728,16.8619896,Puglia,Ospedaliero
1037,PUG,ITF,ITF4,16,APS ANGELA MARIA SGOBBA,40.7877398,17.1123571,Puglia,Territoriale
1038,PUG,ITF,ITF4,16,ASL BA,41.13561,16.8442102,Puglia,Ospedaliero
1039,PUG,ITF,ITF4,16,ASL BR,40.6443971,17.9373048,Puglia,Ospedaliero
1040,PUG,ITF,ITF4,16,ASL BT,41.2281372,16.2891256,Puglia,Ospedaliero
1041,PUG,ITF,ITF4,16,ASL FG,41.2638609,15.9057509,Puglia,Ospedaliero
1042,PUG,ITF,ITF4,16,ASL LE,40.3445551,18.178179,Puglia,Ospedaliero
1043,PUG,ITF,ITF4,16,ASL TA,40.4620506,17.2479552,Puglia,Ospedaliero
1044,PUG,ITF,ITF4,16,AUXILIUM IL VOLO - ALTAMURA,40.8166023,16.5529059,Puglia,Territoriale
1045,PUG,ITF,ITF4,16,C.B.H. CITTA' DI BARI HOSPITAL S.P.A.,41.1124845,16.8520961,Puglia,Territoriale
1046,PUG,ITF,ITF4,16,C.M.B. CENTRO MEDICO BISCEGLIESE SRL,41.2354689,16.5046261,Puglia,Territoriale
1047,PUG,ITF,ITF4,16,C.S.M. - ANDRIA,41.2301218,16.3071474,Puglia,Territoriale
1048,PUG,ITF,ITF4,16,C.S.M. MANDURIA,40.3922691,17.6276188,Puglia,Territoriale
1049,PUG,ITF,ITF4,16,CARLO FIORINO HOSPITAL S.P.A. GIÀ SANTA RITA,40.490167,17.230114,Puglia,Territoriale
1050,PUG,ITF,ITF4,16,CASA CIRCONDALIARE BARI,41.1065949,16.8708943,Puglia,Territoriale
1051,PUG,ITF,ITF4,16,CASA CIRCONDARIALE,41.1065949,16.8708943,Puglia,Territoriale
1052,PUG,ITF,ITF4,16,CASA DI CURA  ' MONTE IMPERATORE',40.74809260000001,17.0207138,Puglia,Ospedaliero
1053,PUG,ITF,ITF4,16,CASA DI CURA  PROF. BRODETTI SPA,41.4594916,15.5357551,Puglia,Territoriale
1054,PUG,ITF,ITF4,16,CASA DI CURA ' CITTA' DI LECCE HOSPITAL ' LECCE,40.3395832,18.1293892,Puglia,Territoriale
1055,PUG,ITF,ITF4,16,CASA DI CURA 'PROF. PETRUCCIANI' S.R.L.,40.35562609999999,18.1968126,Puglia,Ospedaliero
1056,PUG,ITF,ITF4,16,CASA DI CURA 'SALUS' - BRINDISI,40.6291003,17.9238803,Puglia,Ospedaliero
1057,PUG,ITF,ITF4,16,CASA DI CURA BERNARDINI,40.4401917,17.2617456,Puglia,Ospedaliero
1058,PUG,ITF,ITF4,16,CASA DI CURA BERNARDINI S.R.L.,40.4401917,17.2617456,Puglia,Territoriale
1059,PUG,ITF,ITF4,16,CASA DI CURA C.B.H. MATER DEI HOSPITAL,41.0982789,16.8863913,Puglia,Ospedaliero
1060,PUG,ITF,ITF4,16,CASA DI CURA D'AMORE S.R.L.,40.4642646,17.2693666,Puglia,Ospedaliero
1061,PUG,ITF,ITF4,16,CASA DI CURA LEONARDO DE LUCA,41.577389,15.114491,Puglia,Ospedaliero
1062,PUG,ITF,ITF4,16,CASA DI CURA PROF. BRODETTI,41.4594916,15.5357551,Puglia,Ospedaliero
1063,PUG,ITF,ITF4,16,CASA DI CURA PROF. PETRUCCIANI,40.35562609999999,18.1968126,Puglia,Territoriale
1064,PUG,ITF,ITF4,16,CASA DI CURA RIABILITATIVA EUROITALIA,40.0345502,18.1680497,Puglia,Ospedaliero
1065,PUG,ITF,ITF4,16,CASA DI CURA S. FRANCESCO SRL,41.1874044,16.6679758,Puglia,Territoriale
1066,PUG,ITF,ITF4,16,CASA DI CURA SAN CAMILLO,40.490167,17.230114,Puglia,Ospedaliero
1067,PUG,ITF,ITF4,16,CASA DI CURA SAN CAMILLO S.R.L.,40.490167,17.230114,Puglia,Territoriale
1068,PUG,ITF,ITF4,16,CASA DI CURA SAN FRANCESCO,40.1730899,18.1665825,Puglia,Ospedaliero
1069,PUG,ITF,ITF4,16,CASA DI CURA SANTA MARIA,41.108446,16.8621352,Puglia,Ospedaliero
1070,PUG,ITF,ITF4,16,CASA DI CURA SANTA RITA S.R.L.,41.0221986,16.9269318,Puglia,Ospedaliero
1071,PUG,ITF,ITF4,16,CASA DI CURA UNIVERSO SALUTE - DON UVA,41.4676,15.52696,Puglia,Ospedaliero
1072,PUG,ITF,ITF4,16,CASA DI CURA VILLA BIANCA,40.342759,18.175465,Puglia,Ospedaliero
1073,PUG,ITF,ITF4,16,CASA DI CURA VILLA BIANCA S.R.L.,46.0626166,11.1267452,Puglia,Ospedaliero
1074,PUG,ITF,ITF4,16,CASA DI CURA VILLA VERDE,40.4478079,17.2751165,Puglia,Ospedaliero
1075,PUG,ITF,ITF4,16,CASA DI CURA VILLA VERDE PROF. G. VERRIENTI S.R.L.,40.34220870000001,18.1426961,Puglia,Territoriale
1076,PUG,ITF,ITF4,16,CASA DI CURA VILLA VERDE S.R.L.,40.4478079,17.2751165,Puglia,Ospedaliero
1077,PUG,ITF,ITF4,16,CASA DI CURA VILLA VERDE S.R.L.,40.4478079,17.2751165,Puglia,Territoriale
1078,PUG,ITF,ITF4,16,"CASA DI RIPOSO ""PAPA GIOVANNI XXIII"" GALATONE",40.272799,18.2689689,Puglia,Territoriale
1079,PUG,ITF,ITF4,16,"CASA DI RIPOSO ""PERRONE M.V. E C."" NOVOLI",40.373009,18.0538067,Puglia,Territoriale
1080,PUG,ITF,ITF4,16,"CASA DI RIPOSO/PENSIONATO ""MADONNA DEL PANE"" NOVOLI",40.3747631,18.044363,Puglia,Territoriale
1081,PUG,ITF,ITF4,16,CASA PER ANZIANI IL SOGNO,40.7851802,17.240435,Puglia,Territoriale
1082,PUG,ITF,ITF4,16,"CASA PER LA VITA ""VILLA MIRY"" CUTROFIANO",40.1253491,18.2052322,Puglia,Territoriale
1083,PUG,ITF,ITF4,16,"CASA PER LA VITA SORGENTE ""SAN GIORGIO"" SANTA CESAREA TERME",39.9852891,18.251462,Puglia,Territoriale
1084,PUG,ITF,ITF4,16,CASE CURA RIUNITE VILLA SERENA-S. FRANCE,41.4436357,15.5447296,Puglia,Ospedaliero
1085,PUG,ITF,ITF4,16,CDC RIUNITE VILLA SERENA-NUOVA SAN FRANCESCO SRL,41.4436357,15.5447296,Puglia,Territoriale
1086,PUG,ITF,ITF4,16,CENTRO ALZHEIMER DOMUS - MASSAFRA,40.5910849,17.1184062,Puglia,Territoriale
1087,PUG,ITF,ITF4,16,CENTRO ANALISI CH. APULIA (EX  LEONDEFF) - CANOSA,41.2229968,16.0698549,Puglia,Territoriale
1088,PUG,ITF,ITF4,16,CENTRO BIOMEDICO DI ANALISI DR. MARCO PAPAGNI SAS - TRANI,41.27302479999999,16.4195384,Puglia,Territoriale
1089,PUG,ITF,ITF4,16,CENTRO DI RIABILITAZ. 'A.QUARTO DI PALO' - ANDRIA,41.2155135,16.3149808,Puglia,Territoriale
1090,PUG,ITF,ITF4,16,CENTRO DIALISI DIAVERUM - ACQUAVIVA DELLE FONTI,40.8903154,16.8465359,Puglia,Territoriale
1091,PUG,ITF,ITF4,16,CENTRO DIALISI DIAVERUM - CORATO,41.1630857,16.412479,Puglia,Territoriale
1092,PUG,ITF,ITF4,16,CENTRO DIURNO 'CASA LUNA' - BARLETTA,41.3159722,16.2749752,Puglia,Territoriale
1093,PUG,ITF,ITF4,16,CENTRO DIURNO 'LASCIATI RACCONTARE' - BISCEGLIE,41.24088829999999,16.5060442,Puglia,Territoriale
1094,PUG,ITF,ITF4,16,CENTRO DIURNO 'UNO TRA NOI' - BISCEGLIE,41.23495,16.51611,Puglia,Territoriale
1095,PUG,ITF,ITF4,16,CENTRO DIURNO - RESIDENZA VILLA GENUSIA,40.4350318,16.8681411,Puglia,Territoriale
1096,PUG,ITF,ITF4,16,CENTRO DIURNO AUXILIUM ALTAMURA,40.826867,16.55446,Puglia,Territoriale
1097,PUG,ITF,ITF4,16,CENTRO DIURNO D.TONINO BELLO,41.3017309,16.0664451,Puglia,Territoriale
1098,PUG,ITF,ITF4,16,CENTRO DIURNO DISABILI MEDIASAN,41.1114133,16.8815901,Puglia,Territoriale
1099,PUG,ITF,ITF4,16,CENTRO DIURNO GIOVINAZZO,41.1755575,16.6646461,Puglia,Territoriale
1100,PUG,ITF,ITF4,16,CENTRO DIURNO GRAVINA,40.8182724,16.4229516,Puglia,Territoriale
1101,PUG,ITF,ITF4,16,CENTRO DIURNO IL GIRASOLE,41.24703530000001,15.3405423,Puglia,Territoriale
1102,PUG,ITF,ITF4,16,CENTRO DIURNO IN FAMIGLIA SOC STARBENE,41.123045,16.8499804,Puglia,Territoriale
1103,PUG,ITF,ITF4,16,"CENTRO DIURNO INTEGRATO ""GIOVANNI PAOLO II""",39.9386404,18.3559116,Puglia,Territoriale
1104,PUG,ITF,ITF4,16,CENTRO DIURNO KAROL WOJTYLA - PRAGMA,41.1292331,16.8330712,Puglia,Territoriale
1105,PUG,ITF,ITF4,16,CENTRO DIURNO S. GIOVANNI ROTONDO,41.707592,15.725015,Puglia,Territoriale
1106,PUG,ITF,ITF4,16,CENTRO DIURNO S.S.MEDICI STARBENE S.R.L.,41.123045,16.8499804,Puglia,Territoriale
1107,PUG,ITF,ITF4,16,CENTRO DIURNO SAN SEVERO,41.6828828,15.3879669,Puglia,Territoriale
1108,PUG,ITF,ITF4,16,CENTRO DIURNO SOCIO EDUCATIVO E RIABILITATIVO 'OLTRE GLI ORIZZONTI' (LA FONTANELLA),40.833867,17.36268,Puglia,Territoriale
1109,PUG,ITF,ITF4,16,"CENTRO DIURNO SOCIO-EDUCATIVO ""LE ALI"" ACQUARICA DEL CAPO",39.9144573,18.2450324,Puglia,Territoriale
1110,PUG,ITF,ITF4,16,"CENTRO DIURNO SOCIO-EDUCATIVO ""SCARPE NUOVE""",40.7928393,17.1011931,Puglia,Territoriale
1111,PUG,ITF,ITF4,16,"CENTRO DIURNO SOCIOEDUCATIVO ""SOLINO'""",40.7928393,17.1011931,Puglia,Territoriale
1112,PUG,ITF,ITF4,16,CENTRO DIURNO SOCIOEDUCATIVO E RIABILITATIVO PER DISABILI LATERZA,40.61748910000001,16.7996571,Puglia,Territoriale
1113,PUG,ITF,ITF4,16,CENTRO DIURNO TEMENOS BISCEGLI,41.23111129999999,16.4955588,Puglia,Territoriale
1114,PUG,ITF,ITF4,16,CENTRO DIURNO VAN GOGH DI SORGENTE SRL,39.9595442,18.0961558,Puglia,Territoriale
1115,PUG,ITF,ITF4,16,CENTRO DIURNO VILLA ANITA,41.127243,16.530241,Puglia,Territoriale
1116,PUG,ITF,ITF4,16,CENTRO MEDICO DI RIABILITAZIONE - ICS MAUGERI SPA,45.2036291,9.1417475,Puglia,Territoriale
1117,PUG,ITF,ITF4,16,CENTRO MEDICO RIABILITAZIONE ICS MAUGERI,41.1064576,16.8500936,Puglia,Ospedaliero
1118,PUG,ITF,ITF4,16,CENTRO SOCIO EDUCATIVO 'ARCOBALENO',41.1015986,16.9285229,Puglia,Territoriale
1119,PUG,ITF,ITF4,16,"CENTRO SOCIOEDUCATIVO ""IL BACO""",40.7928393,17.1011931,Puglia,Territoriale
1120,PUG,ITF,ITF4,16,CENTRO VACCINALE C/O CENTRO ANZIANI - BOZZANO,40.6218941,17.9446565,Puglia,Territoriale
1121,PUG,ITF,ITF4,16,CENTRO VACCINALE C/O CENTRO COMMERCIALE CONFORAMA,,,Puglia,Territoriale
1122,PUG,ITF,ITF4,16,CENTRO VACCINALE C/O PALAZZETTO DELLO SPORT,40.820631,16.416237,Puglia,Territoriale
1123,PUG,ITF,ITF4,16,CENTRO VACCINALE C/O PALESTRA LEONARDO DA VINCI,40.7928393,17.1011931,Puglia,Territoriale
1124,PUG,ITF,ITF4,16,CENTRO VACCINALE C/O SCUOLA PRIMARIA,41.0658185,16.9246078,Puglia,Territoriale
1125,PUG,ITF,ITF4,16,COMUNITA' ALLOGGIO GRAVINA,40.822743,16.420859,Puglia,Territoriale
1126,PUG,ITF,ITF4,16,"COMUNITA' ALLOGGIO PER ANZIANI ""SANTA MARIA"" COCUMOLA",40.367969,18.1692031,Puglia,Territoriale
1127,PUG,ITF,ITF4,16,CONSULTORIO FAM EPASS - BISCEGLIE,41.2377776,16.5051128,Puglia,Territoriale
1128,PUG,ITF,ITF4,16,CONSULTORIO FAM. BITONTO,41.1482724,16.7401211,Puglia,Territoriale
1129,PUG,ITF,ITF4,16,CONSULTORIO FAMILIARE  ORTA NOVA,41.4451469,15.5602401,Puglia,Territoriale
1130,PUG,ITF,ITF4,16,CONSULTORIO FAMILIARE 1- LECCE,40.34444060000001,18.179491,Puglia,Territoriale
1131,PUG,ITF,ITF4,16,CONSULTORIO FAMILIARE 2-LECCE,40.36618860000001,18.2006775,Puglia,Territoriale
1132,PUG,ITF,ITF4,16,CONSULTORIO FAMILIARE FRAGAGNANO,40.463243,17.2641,Puglia,Territoriale
1133,PUG,ITF,ITF4,16,CONSULTORIO MANDURIA,40.3963582,17.6354449,Puglia,Territoriale
1134,PUG,ITF,ITF4,16,CONSULTORIO SAVA,40.4039074,17.5555774,Puglia,Territoriale
1135,PUG,ITF,ITF4,16,COOP. SOCIALE  SOLIDARITA',41.02518,16.7101599,Puglia,Territoriale
1136,PUG,ITF,ITF4,16,COOP. SOCIALE CASA CE.D.I.S. ONLUS - GIOVINAZZO,41.16738,16.72987,Puglia,Territoriale
1137,PUG,ITF,ITF4,16,CRAP FONDAZIONE EPASSS,40.7928393,17.1011931,Puglia,Territoriale
1138,PUG,ITF,ITF4,16,CSM AREA 3 MODUGNO - BITONTO,41.0821575,16.7860339,Puglia,Territoriale
1139,PUG,ITF,ITF4,16,CSM ORTANOVA,,,Puglia,Territoriale
1140,PUG,ITF,ITF4,16,D'AMORE HOSPITAL - CITTA' DI LECCE HOSPITAL GVM C. & R. S.R.L.,40.3395832,18.1293892,Puglia,Territoriale
1141,PUG,ITF,ITF4,16,DIREZIONE DIPARTIMENTO DI PREVENZIONE - AMBULATORIO VACCINALE,41.1266482,16.8645049,Puglia,Territoriale
1142,PUG,ITF,ITF4,16,DR. F. RICCIARDI SRL - ANDRIA,41.22686760000001,16.3019008,Puglia,Territoriale
1143,PUG,ITF,ITF4,16,FRANGI CENTRO RIABILITAZIONE,40.8604182,16.7972275,Puglia,Territoriale
1144,PUG,ITF,ITF4,16,GAIA SAS MASSIMO - BARI,41.0947002,16.8655972,Puglia,Territoriale
1145,PUG,ITF,ITF4,16,GOCCE DI MEMORIA - GIOVINAZZO,41.1755575,16.6646461,Puglia,Territoriale
1146,PUG,ITF,ITF4,16,"GRUPPO APPARTAMENTO ""CONVIVENDO"" SQUINZANO",40.4349907,18.0421742,Puglia,Territoriale
1147,PUG,ITF,ITF4,16,"GRUPPO APPARTAMENTO ""GLI ANNI D'ORO"" COPERTINO",40.2696379,18.0604887,Puglia,Territoriale
1148,PUG,ITF,ITF4,16,"GRUPPO APPARTAMENTO ""MAMMA MARIA"" SQUINZANO",40.4349907,18.0421742,Puglia,Territoriale
1149,PUG,ITF,ITF4,16,"GRUPPO APPARTAMENTO ""NUOVA VITA"" SQUINZANO",40.4352269,18.0461229,Puglia,Territoriale
1150,PUG,ITF,ITF4,16,"GRUPPO APPARTAMENTO ""VIVIMI"" SQUINZANO",40.4349907,18.0421742,Puglia,Territoriale
1151,PUG,ITF,ITF4,16,GRUPPO APPARTAMENTO 'CASA DEL NONNO' ANDRANO,39.9868926,18.3819674,Puglia,Territoriale
1152,PUG,ITF,ITF4,16,GRUPPO APPARTAMENTO 'NONNI A COLORI' ANDRANO,39.9868926,18.3819674,Puglia,Territoriale
1153,PUG,ITF,ITF4,16,GRUPPO APPARTAMENTO GRAVINA - VIA NIZZA N. 78,40.82602019999999,16.415973,Puglia,Territoriale
1154,PUG,ITF,ITF4,16,ICS MAUGERI SPA SOCIETA' BENEFIT,40.4270907,16.8861726,Puglia,Ospedaliero
1155,PUG,ITF,ITF4,16,ICS MAUGERI SPA SOCIETA' BENEFIT,40.4270907,16.8861726,Puglia,Territoriale
1156,PUG,ITF,ITF4,16,IL VILLAGGIO BERUKHA',40.7928393,17.1011931,Puglia,Territoriale
1157,PUG,ITF,ITF4,16,IMPRONTA ETICA S.R.L  CASA DI GIOIA,40.7983165,16.9141415,Puglia,Territoriale
1158,PUG,ITF,ITF4,16,IRCCS 'SAVERIO DE BELLIS',40.8838162,17.1554728,Puglia,Ospedaliero
1159,PUG,ITF,ITF4,16,IRCCS 'SAVERIO DE BELLIS',40.8838162,17.1554728,Puglia,Territoriale
1160,PUG,ITF,ITF4,16,ISTITUTI SCOLASTICI E UNIVERSITA' PROVINCIA TARANTO,40.453765,17.2707264,Puglia,Territoriale
1161,PUG,ITF,ITF4,16,ISTITUTO OBLATE DI NAZARETH,40.78826189999999,17.2320521,Puglia,Territoriale
1162,PUG,ITF,ITF4,16,ISTITUTO SANTA CHIARA SRL,40.3514297,18.1825181,Puglia,Territoriale
1163,PUG,ITF,ITF4,16,ISTITUTO TUMORI GIOVANNI PAOLO II,41.1062811,16.857952,Puglia,Ospedaliero
1164,PUG,ITF,ITF4,16,LA CRISALIDE - COOP. SOC. ZIP.H - BITONTO,41.103707,16.694353,Puglia,Territoriale
1165,PUG,ITF,ITF4,16,LA NINFEA SRL,40.9586419,17.2475339,Puglia,Territoriale
1166,PUG,ITF,ITF4,16,LA NOSTRA CASA,41.11613080000001,16.839117,Puglia,Territoriale
1167,PUG,ITF,ITF4,16,LAB. AN. DI LIDDO SRL - TRANI,41.2750504,16.4214216,Puglia,Territoriale
1168,PUG,ITF,ITF4,16,LAB. ANALISI CA.DI. LAB. SRL (EX MANDARA) - ANDRIA,41.230017,16.3018222,Puglia,Territoriale
1169,PUG,ITF,ITF4,16,LAB. ANALISI CL. PALAZZO SRL - MARGHERITA DI S.,41.3741798,16.1503734,Puglia,Territoriale
1170,PUG,ITF,ITF4,16,LAB. ANALISI CLINICHE STUDIO ASS. MEMEO - ANDRIA,41.2292917,16.2974346,Puglia,Territoriale
1171,PUG,ITF,ITF4,16,LAB. ANALISI ESPLORA RICERCHE CH.-BIOL. - ANDRIA,41.2216028,16.298769,Puglia,Territoriale
1172,PUG,ITF,ITF4,16,LAB. ANALISI L. DOTT.SSA DELL`OLIO NUNZIA - TRANI,41.27531339999999,16.4168798,Puglia,Territoriale
1173,PUG,ITF,ITF4,16,LAB. ANALISI PALAZZO 2.0 DI LOPEZ MATTIA & C. - TRINITAPOLI,41.357717,16.0890066,Puglia,Territoriale
1174,PUG,ITF,ITF4,16,LAB. ANALISI PELLEGRINO & C. SNC -ANDRIA,41.1506947,16.4123846,Puglia,Territoriale
1175,PUG,ITF,ITF4,16,LAB. ANALISI PENNETTI BARBERINI TEMPIO SNC - BARLETTA,41.31221600000001,16.2765586,Puglia,Territoriale
1176,PUG,ITF,ITF4,16,LAB. ANANISI R.A.N.A. SNC - BISCELIE,41.2383625,16.5005885,Puglia,Territoriale
1177,PUG,ITF,ITF4,16,LAB. DI ANA. DOTT. GAMMARROTA & DOTT. MILANO - ANDRIA,41.2291112,16.2997313,Puglia,Territoriale
1178,PUG,ITF,ITF4,16,MEDICA SUD S.R.L.,41.228572,16.053564,Puglia,Territoriale
1179,PUG,ITF,ITF4,16,NELLA MAIONE DIVELLA - COOP. SOC. RUAH - BARI,41.0102667,17.0116389,Puglia,Territoriale
1180,PUG,ITF,ITF4,16,NEUROPSICHIATRIA INFANTILE (NPIA),41.1154404,16.8686295,Puglia,Territoriale
1181,PUG,ITF,ITF4,16,OASI CENTER,40.6525001,17.1125,Puglia,Territoriale
1182,PUG,ITF,ITF4,16,OPERA CASA PROTETTA RSSA DI ZAZZERA CATERINA,40.8877637,17.266963,Puglia,Territoriale
1183,PUG,ITF,ITF4,16,OSMAIRM,40.61748910000001,16.7996571,Puglia,Territoriale
1184,PUG,ITF,ITF4,16,OSP. 'L. BONOMO' - ANDRIA,41.2292643,16.3035664,Puglia,Territoriale
1185,PUG,ITF,ITF4,16,OSP. 'M. DIMICCOLI' - BARLETTA,41.3133709,16.2535117,Puglia,Territoriale
1186,PUG,ITF,ITF4,16,OSP. 'VITT. EMANUELE' - BISCEGLIE,41.2425045,16.4886386,Puglia,Territoriale
1187,PUG,ITF,ITF4,16,OSP. CARDINALE PANICO TRICASE,39.9360426,18.3564035,Puglia,Territoriale
1188,PUG,ITF,ITF4,16,OSP.S. CUORE DI GESU` GALLIPOLI,40.0565679,18.0147207,Puglia,Territoriale
1189,PUG,ITF,ITF4,16,OSPEDALE  BISCEGLIE,41.2363591,16.482222,Puglia,Ospedaliero
1190,PUG,ITF,ITF4,16,OSPEDALE  CASARANO,40.0181432,18.1572096,Puglia,Ospedaliero
1191,PUG,ITF,ITF4,16,OSPEDALE  FRANCAVILLA FONTANA,40.5395489,17.5774866,Puglia,Ospedaliero
1192,PUG,ITF,ITF4,16,OSPEDALE ANDRIA - 'L. BONOMO',41.2292643,16.3035664,Puglia,Ospedaliero
1193,PUG,ITF,ITF4,16,OSPEDALE BARI 'DI VENERE'  - TRIGGIANO,41.0762471,16.8626717,Puglia,Ospedaliero
1194,PUG,ITF,ITF4,16,OSPEDALE BARI 'SAN PAOLO',41.1189104,16.7814456,Puglia,Ospedaliero
1195,PUG,ITF,ITF4,16,OSPEDALE BARLETTA - 'MONS. R. DIMICCOLI',41.3133709,16.2535117,Puglia,Ospedaliero
1196,PUG,ITF,ITF4,16,OSPEDALE BRINDISI 'PERRINO',40.6242381,17.9144473,Puglia,Ospedaliero
1197,PUG,ITF,ITF4,16,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,41.7091467,15.7072999,Puglia,Territoriale
1198,PUG,ITF,ITF4,16,OSPEDALE CASTELLANETA,40.6342965,16.9342924,Puglia,Ospedaliero
1199,PUG,ITF,ITF4,16,OSPEDALE CERIGNOLA  'G.TATARELLA',41.2724465,15.9186169,Puglia,Ospedaliero
1200,PUG,ITF,ITF4,16,OSPEDALE CIVILE MARTINA FRANCA,40.7057318,17.3434606,Puglia,Ospedaliero
1201,PUG,ITF,ITF4,16,OSPEDALE COPERTINO,40.278818,18.0459296,Puglia,Ospedaliero
1202,PUG,ITF,ITF4,16,OSPEDALE DELLA MURGIA - PERINEI,40.8201428,16.4695255,Puglia,Ospedaliero
1203,PUG,ITF,ITF4,16,OSPEDALE DI COMUNITA' - FASANO,40.7409661,17.4299755,Puglia,Territoriale
